entrytag,ConvID,ID,Actor,Conversant,Title,MenuText,DialogueText,IsGroup,FalseConditionAction,ConditionPriority,Conditions,Script,Sequence,Pictures,Description,Parenthetical,Audio Files,Video File,Response Menu Sequence,Guid,ja,EventGuid,canvasRect
Pandora_Characters_Georgios_186,35,186,16,26,,,Like a passport?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},116.4856;896.9524
Georgios_Doukas_Characters_Georgios_187,35,187,26,16,,,That would work.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},116.8008;945.0107
Pandora_Characters_Georgios_188,35,188,16,26,,,[NC]Hm.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},116.472;995.4213
Pandora_Characters_Georgios_189,35,189,16,16,,,,False,Block,Normal,,,Continue()@1;,[],,,[],,{{omit}},{{omit}},,{{omit}},115.6316;1045.421
Pandora_Characters_Georgios_190,35,190,16,26,,,[NS]Right!,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},117.3245;1093.005
Pandora_Characters_Georgios_191,35,191,16,26,,,[NSC]How about...,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},119.0052;1141.71
Pandora_Characters_Georgios_192,35,192,16,16,,,,False,Block,Normal,,,Continue()@2;,[],,,[],,{{omit}},{{omit}},,{{omit}},117.3245;1190.429
Georgios_Doukas_Characters_Georgios_193,35,193,26,16,,,How about what?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},120;1236
Pandora_Characters_Georgios_195,35,195,16,26,,,[NC]Where did I put my card?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},300;876
Georgios_Doukas_Characters_Georgios_196,35,196,26,16,,,You still got your service card?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},300;924
Pandora_Characters_Georgios_197,35,197,16,26,,,[NC]Had.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},300;972
Georgios_Doukas_Characters_Georgios_198,35,198,26,16,,,Huh.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},300;1020
Georgios_Doukas_Characters_Georgios_199,35,199,26,26,,,"Well, let me know when you dig it up.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},300;1068
Georgios_Doukas_Characters_Georgios_221,35,221,26,16,,,Yeah.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},281.5469;256.2083
invalid_entrytag,35,222,1,7,,,,False,Block,Normal,,,Continue();,[],,,[],,{{omit}},{{omit}},,{{omit}},492;120
Georgios_Doukas_Characters_Georgios_224,35,224,26,26,,,,False,Block,Normal,"QT(""585faedd-2c98-46d4-84c4-9bd06349b182"") == ""Inactive""",,Continue();,[],,,[],,{{omit}},{{omit}},,{{omit}},492;240
Georgios_Doukas_Characters_Georgios_225,35,225,26,16,,,About that.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},283.7405;302.8699
Pandora_Characters_Georgios_227,35,227,16,26,,,,False,Block,Normal,,,Continue()@1;,[],,,[],,{{omit}},{{omit}},,{{omit}},696;1236
Pandora_Characters_Georgios_228,35,228,16,26,,,"[SC]I'll handle him, alright.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},696;1380
Pandora_Characters_Georgios_230,35,230,16,26,,,[NS]Will do!,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},300;1116
invalid_entrytag,36,0,1,1,START,,,False,Block,Normal,,,None();,[],,,[],,,33aad5de-919d-4872-80db-e4b9d7d0b42f,,{{omit}},880.1215;66.46889
Ganymede_Characters_Theo_83,36,83,9,7,,,Hey again.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},882.3493;146.9153
Ganymede_Characters_Theo_147,36,147,9,16,,,Any luck finding your ID?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},880.217;201.0534
Pandora_Characters_Theo_148,36,148,16,26,,,[NC]No.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},881.4117;254.7708
Ganymede_Characters_Theo_149,36,149,9,16,,,Yeah.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},878.9011;350.6807
Ganymede_Characters_Theo_150,36,150,9,16,,,I don't know if it's any help...,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},881.118;446.3211
Pandora_Characters_Theo_151,36,151,16,26,,,[NSC]But it's got to be somewhere.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},879.2072;302.3721
Pandora_Characters_Theo_152,36,152,16,26,,,,False,Block,Normal,,,Delay(1)->Message(delay);\nContinue()@Message(delay);,[],,,[],,{{omit}},{{omit}},,{{omit}},880.4811;400.4608
Ganymede_Characters_Theo_153,36,153,9,16,,,But there's rumors going 'round in the pub.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},877.0161;492.0726
Ganymede_Characters_Theo_154,36,154,9,16,,,Yeah.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},876.6595;592.1834
Pandora_Characters_Theo_155,36,155,16,26,,,[NSC]The one over there?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},879.6341;543.6086
Ganymede_Characters_Theo_156,36,156,9,16,,,You want to check it out?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},876.0225;639.3201
Pandora_Characters_Theo_157,36,157,16,26,,,"[pic=6]Yeah, I'll do that.",False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},876.0225;685.8179
Pandora_Characters_Theo_158,36,158,16,26,,,[NSC]Thanks!,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},874.1116;737.4105
Ganymede_Characters_Theo_159,36,159,9,16,,,No worries.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},870.9269;790.2764
Ganymede_Characters_Theo_160,36,160,9,16,,,Was nice meeting you.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},873.4747;990.2778
Pandora_Characters_Theo_161,36,161,16,26,,,[NSC]Likewise.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},871.5639;1042.507
Ganymede_Characters_Theo_162,36,162,9,16,,,I'll stick around for a couple of hours.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},872.2009;890.2769
Ganymede_Characters_Theo_163,36,163,9,16,,,Let me know if I can help.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},872.2009;940.5953
Pandora_Characters_Theo_164,36,164,16,26,,,,False,Block,Normal,,,Delay(1)->Message(delay);\nContinue()@Message(delay);,[],,,[],,{{omit}},{{omit}},,{{omit}},873.4513;839.3458
Pandora_Characters_Theo_165,36,165,16,26,,,[NSC]They said something about a camp.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},1067.197;545.6603
Ganymede_Characters_Theo_166,36,166,9,16,,,Hm.,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},1066.54;598.7958
Pandora_Characters_Theo_167,36,167,16,26,,,[NSC]You know anything about it?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},1066.54;648.7958
Ganymede_Characters_Theo_168,36,168,9,16,,,,False,Block,Normal,,,required Rotate(180);\nContinue()@Message(Continue);,[],,,[],,{{omit}},{{omit}},,{{omit}},1067.241;700.2567
invalid_entrytag,37,0,1,1,START,,,False,Block,Normal,,,None();,[],,,[],,,33aad5de-919d-4872-80db-e4b9d7d0b42f,,{{omit}},880.1215;66.46889
invalid_entrytag,37,19,1,1,,,,False,Block,Normal,,,"SendMessage(Close, , Subtitle Panel);\nContinue()@1;",[],,,[],,,a4ab9f11-4bfd-4cf0-b969-ea10c75c074e,,{{omit}},2541.592;873.929
invalid_entrytag,37,26,1,1,,,,False,Block,Normal,,,"SendMessage(Close, , Subtitle Panel);\nContinue()@0.5;",[],,,[],,,4b4dfa0c-c059-4229-a672-1223cb9d7cbe,,{{omit}},2543.955;934.8666
invalid_entrytag,37,29,1,7,,,[NC]And here I was thinking we had something special...,False,Block,Normal,,,,[],,,[],,,282e5ab0-7da9-4549-a217-9ef2d1aa690f,,{{omit}},2538.812;368.4193
invalid_entrytag,37,30,1,1,,,,False,Block,Normal,,,"SendMessage(Close, , Subtitle Panel);\nContinue()@1;",[],,,[],,,6050bf80-61e2-4c75-8df9-002078c47ea6,,{{omit}},2538.632;420.9352
invalid_entrytag,37,31,1,1,,,"[pic=6]Then again, I don't mind being used.",False,Block,Normal,,,,[],,,[],,,a102498d-6b64-4274-adc8-8bb8c53daf2c,,{{omit}},2538.632;469.2946
invalid_entrytag,37,32,1,7,,,"[NSC]As long as I get to use you, too.",False,Block,Normal,,,,[],,,[],,,430c559c-2c30-4a51-8865-0affa2d26cc3,,{{omit}},2538.632;519.4208
invalid_entrytag,37,33,1,1,,,,False,Block,Normal,,,"SendMessage(Close, , Subtitle Panel);\nContinue()@1;",[],,,[],,,0a07d4ed-bd52-497d-b190-dfc3eed226e9,,{{omit}},2538.632;570.9355
invalid_entrytag,37,34,1,1,,,[pic=6]But before that happens...,False,Block,Normal,,,,[],,,[],,,997a5c42-58eb-4f79-80bd-060648e12cae,,{{omit}},2538.632;770.9359
invalid_entrytag,37,36,1,7,,,[NSC]Let's see what we can find out!,False,Block,Normal,,"Variable[""Home""] = true",,[],,,[],,,5823705f-b2cc-4ca2-8df3-fca3b469624c,,{{omit}},2537.95;812.4582
invalid_entrytag,37,40,1,1,,,[RC]Until one of us gets bored.,False,Block,Normal,,,,[],,,[],,,e0cd370e-f475-43a5-88d6-8abdeb2fa357,,{{omit}},2536.951;620.9357
invalid_entrytag,37,41,1,1,,,[R]And the other one is left in tears.,False,Block,Normal,,,,[],,,[],,,7fdfba2b-5954-4592-b260-477310f70a7c,,{{omit}},2537.469;669.507
invalid_entrytag,37,42,1,1,,,,False,Block,Normal,,,"SendMessage(Close, , Subtitle Panel);\nContinue()@1;",[],,,[],,,cdf3c148-e530-4bbd-96e3-663b160e5b71,,{{omit}},2538.632;719.9744
Player_Characters_Ioulia_75,37,75,7,1,,,Who are you?,False,Block,Normal,,,,[],,,[],,,8213e148-633a-422f-917a-1fccbd4a92c2,,{{omit}},2539.247;320.4879
Selene_Characters_Ioulia_80,37,80,20,20,,,,False,Block,Normal,,,"SendMessage(Close, , Subtitle Panel);\nDestination(Waypoint) ->Message(Destination);\nRotate(-90)@Message(Destination) ->Message(Rotate);\nDelay(0)@Message(Rotate)->Message(Delay);\nRotate(0)@Message(Delay)->Message(Rotate1);\nDelay(0.5)@Message(Rotate1)->Message(Delay1);\nRotate(90)@Message(Delay1)->Message(Rotate2);\nDelay(0.5)@Message(Rotate2)->Message(Delay2);\nRotate(180)@Message(Delay2)->Message(Rotate3);\nDelay(0.5)@Message(Rotate3)->Message(Delay3);\nRotate(-90)@Message(Delay3)->Message(Rotate4);\nDelay(1)@Message(Rotate4)->Message(Spawn);\nSpawn(Eurydice, Spawn Point 0)@Message(Spawn)->Message(continue);\nContinue()@Message(continue);",[],,,[],,,11822784-f622-417e-9891-a1a11e021564,,{{omit}},1944.008;352.7173
Ganymede_Characters_Ioulia_83,37,83,9,7,,,,False,Block,Normal,,,Continue();,[],,,[],,{{omit}},{{omit}},,{{omit}},900.4081;155.0624
Eurydice_Characters_Ioulia_86,37,86,5,1,,,[NSC],False,Block,Normal,,,,[],,,[],,,16a192ae-7c2b-4e69-82f6-a2bd7288c67e,,{{omit}},1946.037;420.5215
Eurydice_Characters_Ioulia_88,37,88,5,1,,,[NSC]Lorna.,False,Block,Normal,,,,[],,,[],,,16a192ae-7c2b-4e69-82f6-a2bd7288c67e,,{{omit}},1942.712;529.5979
invalid_entrytag,37,90,24,5,,,[NSC]Vicky!,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},2264.717;266.7032
invalid_entrytag,37,91,24,5,,,[pic=10]Take a look at th-,False,Block,Normal,,,required Rotate(180);\nContinue()@1;,[],,,[],,{{omit}},{{omit}},,{{omit}},2232.65;393.316
Eurydice_Characters_Ioulia_92,37,92,5,1,,,[pic=6]It's adorable.,False,Block,Normal,,,,[],,,[],,,16a192ae-7c2b-4e69-82f6-a2bd7288c67e,,{{omit}},2198.38;469.6027
Eurydice_Characters_Ioulia_93,37,93,5,1,,,"[NSC]But we wanted to unpack, right?",False,Block,Normal,,,required Rotate(-90);\nContinue()@Message(Continue);,[],,,[],,,16a192ae-7c2b-4e69-82f6-a2bd7288c67e,,{{omit}},2199.149;517.5997
invalid_entrytag,37,94,24,5,,,[NSC]I'll be there in a sec-,False,Block,Normal,,,Continue()@1;,[],,,[],,{{omit}},{{omit}},,{{omit}},2199.219;563.0545
Eurydice_Characters_Ioulia_95,37,95,5,1,,,[pic=10]Now.,False,Block,Normal,,,,[],,,[],,,16a192ae-7c2b-4e69-82f6-a2bd7288c67e,,{{omit}},2198.33;610.287
Pandora_Characters_Ioulia_96,37,96,16,5,,,[NSC]I'll be there in a sec-,False,Block,Normal,,,Continue()@1;,[],,,[],,{{omit}},{{omit}},,{{omit}},1945.9;582.9963
invalid_entrytag,37,97,24,5,,,[NC]Alright.,False,Block,Normal,,,required Rotate(90);\nContinue()@Message(Continue);,[],,,[],,{{omit}},{{omit}},,{{omit}},2199.037;662.7975
invalid_entrytag,37,98,24,5,,,[NSC]Pleasure meeting you!,False,Block,Normal,,,required Rotate(180);\nContinue()@Message(Continue);,[],,,[],,{{omit}},{{omit}},,{{omit}},2201.87;713.3778
Eurydice_Characters_Ioulia_102,37,102,5,5,,,[pic=6]She's very excited about ,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},1946.25;479.2255
invalid_entrytag,37,104,24,24,,,,False,Block,Normal,,,"Destination(Waypoint 2)->Message(Destination);\nrequired Spawn(Cleo, Spawn Point 1)@1;\nRotate(90)@Message(Destination)->Message(Rotate);\nContinue()@Message(Rotate);",[],,,[],,{{omit}},{{omit}},,{{omit}},2210.039;152.3457
invalid_entrytag,37,110,24,24,,,Over there?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},1942.729;291.7352
Eurydice_Characters_Ioulia_146,37,146,5,24,,,,False,Block,Normal,,,required Rotate(180);\nContinue();,[],,,[],,{{omit}},{{omit}},,{{omit}},2201.87;763.3779
Ioulia_Metaxas_Characters_Ioulia_149,37,149,25,25,,,Welcome to Aion!,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},888;216
Pandora_Paradise_Thermopylae_Victory_START,38,0,16,16,START,,,False,Block,Normal,,,None(),[],,,[],,,e46b25d6-ea02-4c84-a331-eb4f4015ab07,,{{omit}},234.137;32.56367
Pandora_Paradise_Thermopylae_Victory_1,38,1,16,10,,,,False,Block,Normal,,,"PanelPos(3);\nDestination(WP P Init, 90)->Message(r);\nRotateTo(Listener)@Message(r)->Message(c);\nContinue()@Message(c);\n//Continue();",[],,,[],,,c8ae7dcf-db5d-4898-b8dd-519219c60766,,{{omit}},205.7803;108.9238
Pandora_Paradise_Thermopylae_Victory_161,38,161,16,16,,,Áron?,False,Block,Normal,,,,[],,,[],,,15f51bc3-bbb9-4fd9-bb10-29caa53e731b,,{{omit}},0;0
Pandora_Paradise_Thermopylae_Victory_162,38,162,16,16,,,Hm.,False,Block,Normal,,,,[],,,[],,,1462529d-015d-4128-9767-f93b791eb89f,,{{omit}},0;0
Pandora_Paradise_Thermopylae_Victory_163,38,163,16,16,,,[R]Hey.,False,Block,Normal,,,,[],,,[],,,0403946c-e7d1-4f32-b072-c6c37f4c8f7e,,{{omit}},0;0
Pandora_Paradise_Thermopylae_Victory_164,38,164,16,16,,,[R]Hey.,False,Block,Normal,,,,[],,,[],,,17e456c9-e155-4c6a-8ef0-69bdc403ccaa,,{{omit}},0;0
Pandora_Paradise_Thermopylae_Victory_165,38,165,16,16,,,[R]Hey.,False,Block,Normal,,,,[],,,[],,,97d17bcc-bce1-4c6b-9171-f43f74a3cdd0,,{{omit}},0;0
Pandora_Paradise_Thermopylae_Victory_166,38,166,16,16,,,[R]Hey.,False,Block,Normal,,,,[],,,[],,,c65e69d8-a27b-4ee1-9db2-d02418252282,,{{omit}},0;0
Pandora_Paradise_Thermopylae_Victory_167,38,167,16,10,,,Hey!,False,Block,Normal,,,"required RotateTo(speaker, listener)@0.3",[],,,[],,,02c3da45-8f72-49d2-9dcd-d739be2db528,,{{omit}},205.5025;169.5914
Pandora_Paradise_Thermopylae_Victory_168,38,168,16,16,,,,False,Block,Normal,,,"SendMessage(Close, , Subtitle Panel);\nDestination(Waypoint)->Message(turn);\nrequired AnimatorFloat(Horizontal, -1)@Message(turn);\nDelay(1)@Message(turn)->Message(continue);\nContinue()@Message(continue);",[],,,[],,,6e29340a-c707-4bee-b773-9dd0fd89c35c,,{{omit}},0;0
Pandora_Paradise_Thermopylae_Victory_169,38,169,16,16,,,[R]Hey.,False,Block,Normal,,,,[],,,[],,,3946a674-0df6-4501-9e3a-467e9f4999ac,,{{omit}},0;0
Pandora_Paradise_Thermopylae_Victory_172,38,172,16,16,,,[R]Áron?,False,Block,Normal,,,,[],,,[],,,47a20309-ec0e-4f4e-86c7-81d63f10e3cf,,{{omit}},0;0
Pandora_Paradise_Thermopylae_Victory_173,38,173,16,7,,,,False,Block,Normal,,,Continue()@0.2;,[],,,[],,{{omit}},7b1eed20-bc0c-4645-8feb-7bc768e9cf58,,{{omit}},202.7136;223.9822
Pandora_Paradise_Thermopylae_Victory_174,38,174,16,10,,,[S]Are you okay?,False,Block,Normal,,,,[],,,[],,,4c77231f-d7da-4b72-a52d-ba2d7d53f254,,{{omit}},204.1362;275.0405
Daphne_Paradise_Thermopylae_Victory_175,38,175,10,16,,,[NW]Lorna?,False,Block,Normal,,"SetQ(""a2341559-db50-4e04-bacf-f12e068a59ae"", ""Ainished"");",,[],,,[],,,6e564d2a-352e-4ace-a3a1-16194446d791,,{{omit}},204.6041;323.0445
Pandora_Paradise_Thermopylae_Victory_178,38,178,16,10,,,[S]Stay there!,False,Block,Normal,,,,[],,,[],,,4c77231f-d7da-4b72-a52d-ba2d7d53f254,,{{omit}},0;0
Pandora_Paradise_Thermopylae_Victory_179,38,179,16,10,,,[NW]Dorothy?,False,Block,Normal,,,,[],,,[],,{{omit}},{{omit}},,{{omit}},204.6041;371.7706
Daphne_Paradise_Thermopylae_Victory_180,38,180,10,16,,,,False,Block,Normal,,,Audio(SFX/Environment/Door Open);\nCSpawner(CS V - Heinrich)@0.2;\nContinue()@1;,[],,,[],,{{omit}},{{omit}},,{{omit}},204;420
Heinrich_Navratil_Paradise_Thermopylae_Victory_181,38,181,55,16,,,What's going on out here?,False,Block,Normal,,,PanelPos(3);,[],,,[],,{{omit}},{{omit}},,{{omit}},207.3853;481.9269
Pandora_Paradise_Thermopylae_Sign_Post_START,39,0,16,16,START,,,False,Block,Normal,,,None(),[],,,[],,,8f278f58-780e-4e3a-a5ed-66382a24b8b7,,{{omit}},213.2341;25.42224
Pandora_Paradise_Thermopylae_Sign_Post_1,39,1,16,16,,,,False,Block,Normal,,,Continue()@0.1,[],,,[],,,32538ea1-5936-4a08-9a16-d397be425919,,{{omit}},203.1944;143.9871
Pandora_Paradise_Thermopylae_Sign_Post_161,39,161,16,16,,,Áron?,False,Block,Normal,,,,[],,,[],,,85768703-79ce-4b81-9894-90ea3d039289,,{{omit}},0;0
Pandora_Paradise_Thermopylae_Sign_Post_162,39,162,16,16,,,Hm.,False,Block,Normal,,,,[],,,[],,,538ab6e5-fd74-429a-a498-bd3a1189d418,,{{omit}},0;0
Pandora_Paradise_Thermopylae_Sign_Post_163,39,163,16,16,,,[R]Hey.,False,Block,Normal,,,,[],,,[],,,5cd1abc8-e3f7-491d-a070-a031acb53b0d,,{{omit}},0;0
Pandora_Paradise_Thermopylae_Sign_Post_164,39,164,16,16,,,[R]Hey.,False,Block,Normal,,,,[],,,[],,,c34600f1-eb74-47fc-9008-117079a03099,,{{omit}},0;0
Pandora_Paradise_Thermopylae_Sign_Post_165,39,165,16,16,,,[R]Hey.,False,Block,Normal,,,,[],,,[],,,2b1c3c54-13a5-4a32-9dcd-4fda84340937,,{{omit}},0;0
Pandora_Paradise_Thermopylae_Sign_Post_166,39,166,16,16,,,[R]Hey.,False,Block,Normal,,,,[],,,[],,,6b221c7f-82ce-4ecd-b76d-77909e060999,,{{omit}},0;0
Pandora_Paradise_Thermopylae_Sign_Post_167,39,167,16,16,,,"""Here be Paradise.""",False,Block,Normal,,"orkAddQuest(""OrientAtion"");",,[],,,[],,,16b3b605-ad7c-4a04-aba8-94f2fa233371,,{{omit}},204;192
Pandora_Paradise_Thermopylae_Sign_Post_168,39,168,16,16,,,,False,Block,Normal,,,"SendMessage(Close, , Subtitle Panel);\nDestination(Waypoint)->Message(turn);\nrequired AnimatorFloat(Horizontal, -1)@Message(turn);\nDelay(1)@Message(turn)->Message(continue);\nContinue()@Message(continue);",[],,,[],,,11ced06f-ebf0-47d1-a210-63cc69e05b29,,{{omit}},0;0
Pandora_Paradise_Thermopylae_Sign_Post_169,39,169,16,16,,,[R]Hey.,False,Block,Normal,,,,[],,,[],,,c0760a6b-7cea-4776-857b-9411a5c0707c,,{{omit}},0;0
Pandora_Paradise_Thermopylae_Sign_Post_172,39,172,16,16,,,[R]Áron?,False,Block,Normal,,,,[],,,[],,,3f927281-5db3-491d-8056-9738b6b71c11,,{{omit}},0;0
Pandora_Paradise_Thermopylae_Sign_Post_174,39,174,16,16,,,[R]Where the fuck am I?,False,Block,Normal,,,,[],,,[],,,26364b10-653c-4f62-995e-fe71f01bf874,,{{omit}},435.1413;156.0268
Pandora_Paradise_Thermopylae_Sign_Post_176,39,176,16,16,,,,False,Block,Normal,"orkHasQuest(""OrientAtion"")  == true",,Continue()@0.1;,[],,,[],,,1de5c0cd-606a-4348-9fd9-92d6b12af593,,{{omit}},420;108
Pandora_Ionia_Aion_Farago_Apartment_Cleaning_Schedule_START,40,0,16,16,START,,,False,Block,Normal,,,None(),[],,,[],,,8f278f58-780e-4e3a-a5ed-66382a24b8b7,,{{omit}},213.2341;25.42224
Pandora_Ionia_Aion_Farago_Apartment_Cleaning_Schedule_1,40,1,16,16,,,,False,Block,Normal,"orkHasQuest(""CalculAtion"")  == false",,PanelPos(12);\nContinue()@0.1;,[],,,[],,,32538ea1-5936-4a08-9a16-d397be425919,,{{omit}},216.4395;71.2074
Pandora_Ionia_Aion_Farago_Apartment_Cleaning_Schedule_161,40,161,16,16,,,Áron?,False,Block,Normal,,,,[],,,[],,,85768703-79ce-4b81-9894-90ea3d039289,,{{omit}},0;0
Pandora_Ionia_Aion_Farago_Apartment_Cleaning_Schedule_162,40,162,16,16,,,Hm.,False,Block,Normal,,,,[],,,[],,,538ab6e5-fd74-429a-a498-bd3a1189d418,,{{omit}},0;0
Pandora_Ionia_Aion_Farago_Apartment_Cleaning_Schedule_163,40,163,16,16,,,[R]Hey.,False,Block,Normal,,,,[],,,[],,,5cd1abc8-e3f7-491d-a070-a031acb53b0d,,{{omit}},0;0
Pandora_Ionia_Aion_Farago_Apartment_Cleaning_Schedule_164,40,164,16,16,,,[R]Hey.,False,Block,Normal,,,,[],,,[],,,c34600f1-eb74-47fc-9008-117079a03099,,{{omit}},0;0
Pandora_Ionia_Aion_Farago_Apartment_Cleaning_Schedule_165,40,165,16,16,,,[R]Hey.,False,Block,Normal,,,,[],,,[],,,2b1c3c54-13a5-4a32-9dcd-4fda84340937,,{{omit}},0;0
Pandora_Ionia_Aion_Farago_Apartment_Cleaning_Schedule_166,40,166,16,16,,,[R]Hey.,False,Block,Normal,,,,[],,,[],,,6b221c7f-82ce-4ecd-b76d-77909e060999,,{{omit}},0;0
Pandora_Ionia_Aion_Farago_Apartment_Cleaning_Schedule_167,40,167,16,16,,,"""Cleaning Duties – September 1913""",False,Block,Normal,,,,[],,,[],,,16b3b605-ad7c-4a04-aba8-94f2fa233371,,{{omit}},214.2799;112.9401
Pandora_Ionia_Aion_Farago_Apartment_Cleaning_Schedule_168,40,168,16,16,,,,False,Block,Normal,,,"SendMessage(Close, , Subtitle Panel);\nDestination(Waypoint)->Message(turn);\nrequired AnimatorFloat(Horizontal, -1)@Message(turn);\nDelay(1)@Message(turn)->Message(continue);\nContinue()@Message(continue);",[],,,[],,,11ced06f-ebf0-47d1-a210-63cc69e05b29,,{{omit}},0;0
Pandora_Ionia_Aion_Farago_Apartment_Cleaning_Schedule_169,40,169,16,16,,,[R]Hey.,False,Block,Normal,,,,[],,,[],,,c0760a6b-7cea-4776-857b-9411a5c0707c,,{{omit}},0;0
Pandora_Ionia_Aion_Farago_Apartment_Cleaning_Schedule_172,40,172,16,16,,,[R]Áron?,False,Block,Normal,,,,[],,,[],,,3f927281-5db3-491d-8056-9738b6b71c11,,{{omit}},0;0
Pandora_Ionia_Aion_Farago_Apartment_Cleaning_Schedule_174,40,174,16,-1,,,[NGD]Lucky us!,False,Block,Normal,,,,[],,,[],,,26364b10-653c-4f62-995e-fe71f01bf874,,{{omit}},434.4219;156.7137
Pandora_Ionia_Aion_Farago_Apartment_Cleaning_Schedule_175,40,175,16,7,,,,False,Block,Normal,,"orkAddQuest(""CalculAtion"")",Continue()@0.5;,[],,,[],,{{omit}},a39b733b-747c-4585-9c79-d509f4dae036,,{{omit}},213.0269;158.7712
Pandora_Ionia_Aion_Farago_Apartment_Cleaning_Schedule_176,40,176,16,16,,,,False,Block,Normal,"orkHasQuest(""CalculAtion"")  == true",,Continue()@0.1;,[],,,[],,,1de5c0cd-606a-4348-9fd9-92d6b12af593,,{{omit}},436.2132;112.3781
invalid_entrytag,41,0,24,5,START,,,False,Block,Normal,,,None();,[],,,[],,,33aad5de-919d-4872-80db-e4b9d7d0b42f,,{{omit}},1728;48
Daphne_Characters_Daphne_1,41,1,10,10,,,"[NC]You're not wandering off, are you?",False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},705;150
Daphne_Characters_Daphne_2,41,2,10,10,,,"[NC]You're not wandering off, are you?",False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},705;200
Daphne_Characters_Daphne_3,41,3,10,10,,,[NS]You really think that's going to work?,False,Block,Normal,"QT(""a4f7b90f-cede-48f5-881d-7541f425d075"") == ""Active""",,,,,,[],,{{omit}},{{omit}},,{{omit}},2724;288
Atlas_Characters_Daphne_4,41,4,13,13,,,[SC]Sorry.,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},2724;348
Atlas_Characters_Daphne_5,41,5,13,13,,,"[SPC]Old habits die hard, I guess.",False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},2724;396
Daphne_Characters_Daphne_6,41,6,10,10,,,"[NC]Come on, Atlas.",False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},2724;444
Daphne_Characters_Daphne_7,41,7,10,10,,,[NS]I know you're tired and all.,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},2724;492
Daphne_Characters_Daphne_8,41,8,10,10,,,[RGD]But I really can't take it anymore!,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},2724;540
Atlas_Characters_Daphne_9,41,9,13,13,,,[SC]Right.,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},2724;588
Atlas_Characters_Daphne_10,41,10,13,13,,,[S]Let's get this over with.,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},2724;648
